EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTOffRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,3SecondViolations,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Charge Fouls,Travels,Offensive Fouls,BlockingFoulsDrawn,DefCorner3ReboundPct,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,DefensiveGoaltends,Blocked3s,BlockedCorner3,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
200761-201576-201962-202360-2427,1610612752,"Shawne Williams, Anthony Randolph, Toney Douglas, Andy Rautins, Roger Mason Jr.","Williams, Randolph, Douglas, Rautins, Mason Jr.",200761-201576-201962-202360-2427,NYK,211.0,1,4.0,2.0,7.0,8.0,7.0,2.0,,15.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,8.0,6.0,,3.0,1.0,8.0,,1.0,1.0,,1.0,2.0,4.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,,1.0,8.0,8.0,7.0,1.0,1.0,0.875,0.8,0.8,0.25,1.0,,0.5,0.75,,,,,,102.3696682464455,14.0,14.125,14.0,11.375,0.25,,0.25,1.0,1.0,0.5,1.0,0.479725,,0.479725,0.2,0.25,1.0,5.0,24.9,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.875,,0.5,1.0,,,1.0,,1.0,1.0,,1.0,0.25,1.0,0.25,1.0,,,,1.0,2.0,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201611-201962-201974-202361,1610612752,"Shawne Williams, Henry Walker, Toney Douglas, Derrick Brown, Landry Fields","Williams, Walker, Douglas, Brown, Fields",200761-201611-201962-201974-202361,NYK,157.0,1,3.0,1.0,6.0,7.0,6.0,7.0,1.0,13.0,2.0,,,2.0,4.0,,2.0,,8.0,7.0,1.0,4.0,,8.0,,2.0,,,1.0,1.0,3.0,1.0,4.0,,,,,,1.0,,,,,6.0,8.0,6.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,,1.0,1.0,0.5,,,,,119.23566878980891,10.5,13.428571428571429,10.166666666666666,13.428571428571429,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,0.48101666666666665,,0.48101666666666665,,,1.0,6.225,25.05,1.0,2.0,2.0,2.0,,2.0,4.0,,2.0,4.0,,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.25,1.0,1.0,2.0,2.0,,,,,,1.0,,,8.0,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,0.5,,,,0.3333333333333333,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201611-201962-202361-202389,1610612752,"Shawne Williams, Henry Walker, Toney Douglas, Landry Fields, Timofey Mozgov","Williams, Walker, Douglas, Fields, Mozgov",200761-201611-201962-202361-202389,NYK,316.0,3,5.0,11.0,11.0,10.0,8.0,,2.0,21.0,2.0,2.0,1.0,3.0,8.0,1.0,3.0,2.0,15.0,4.0,1.0,6.0,,8.0,3.0,3.0,1.0,2.0,1.0,4.0,5.0,2.0,7.0,,1.0,,,,,5.0,3.0,,2.0,10.0,8.0,8.0,0.3333333333333333,0.3333333333333333,0.5909090909090909,0.625,0.5,0.2727272727272727,1.0,0.6666666666666666,0.5,0.8333333333333334,0.4,0.5,1.0,0.5,,95.69620253164557,16.636363636363637,13.3,15.090909090909092,12.8,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.4779045454545454,0.483075,0.4877,0.16666666666666666,0.2222222222222222,0.5333333333333333,9.6625,24.900000000000002,0.7272727272727273,2.0,2.0,2.0,,2.0,5.0,,5.0,4.0,,2.0,4.0,,2.0,,2.0,,2.0,4.0,,,1.0,,,,,,1.0,,1.0,1.0,,,0.4,0.4,,,0.625,0.6666666666666666,0.5,1.25,,,,,1.0,1.0,1.0,1.0,1.0,,0.25,1.0,0.25,,0.3333333333333333,,,3.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,6.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.25,0.125,,0.25,,,1.0,,0.36363636363636365,0.75,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201611-201962-202361-2405,1610612752,"Shawne Williams, Henry Walker, Toney Douglas, Landry Fields, Amar'e Stoudemire","Williams, Walker, Douglas, Fields, Stoudemire",200761-201611-201962-202361-2405,NYK,907.0,6,15.0,-5.0,31.0,29.0,6.0,,8.0,60.0,7.0,9.0,1.0,4.0,22.0,1.0,6.0,4.0,31.0,36.0,4.0,5.0,1.0,7.0,,4.0,1.0,5.0,3.0,5.0,9.0,8.0,17.0,1.0,2.0,2.0,2.0,4.0,8.0,6.0,6.0,,2.0,23.0,7.0,6.0,0.16666666666666666,0.16666666666666666,0.48214285714285715,0.5,0.5,0.21428571428571427,0.7142857142857143,0.5,0.6,0.6666666666666666,0.5333333333333333,0.25,1.0,0.6666666666666666,0.06666666666666667,95.25909592061741,15.161290322580646,15.068965517241379,14.129032258064516,14.517241379310345,0.25,0.32142857142857145,0.14285714285714285,0.25,0.25,0.4642857142857143,0.25,0.484025,0.597,0.49442499999999995,0.06666666666666667,0.08333333333333333,0.22580645161290322,9.200000000000001,24.883333333333336,0.1935483870967742,5.0,1.0,2.0,,1.0,12.0,2.0,8.0,3.0,,1.0,8.0,3.0,4.0,1.0,5.0,1.0,1.0,11.0,,1.0,,4.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,,1.0,0.3333333333333333,0.4444444444444444,1.0,,0.5454545454545454,0.6,0.5,0.8,0.5,1.0,,0.5,0.75,0.5,0.7142857142857143,0.7142857142857143,0.2,1.0,0.3333333333333333,0.5,0.16666666666666666,,0.25806451612903225,3.0,4.0,2.0,6.0,5.0,2.0,,,,3.0,,,16.0,6.0,,,,3.0,3.0,2.0,3.0,3.0,1.0,,1.0,,,0.75,0.75,,,,0.6,0.5,0.75,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.5555555555555556,0.5555555555555556,0.6,0.07142857142857142,1.0,0.75,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201611-201962-202361-2407,1610612752,"Shawne Williams, Henry Walker, Toney Douglas, Landry Fields, Jared Jeffries","Williams, Walker, Douglas, Fields, Jeffries",200761-201611-201962-202361-2407,NYK,126.0,2,2.0,3.0,4.0,4.0,4.0,4.0,1.0,8.0,1.0,1.0,,1.0,2.0,,1.0,2.0,6.0,3.0,1.0,2.0,2.0,6.0,,1.0,,,1.0,,2.0,1.0,3.0,,,,,,,1.0,2.0,,1.0,4.0,6.0,4.0,,,0.6666666666666666,0.75,0.75,0.3333333333333333,,,1.0,1.0,,,,,,91.42857142857143,11.5,20.0,8.25,20.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,,0.46094999999999997,0.6129,0.46094999999999997,0.25,0.3333333333333333,1.0,9.05,27.4,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,2.0,,1.0,2.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,0.5,0.5,,,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,,,,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,,,1.0,,,,,1.0,,,2.0,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201611-201962-202361-2546,1610612752,"Shawne Williams, Henry Walker, Toney Douglas, Landry Fields, Carmelo Anthony","Williams, Walker, Douglas, Fields, Anthony",200761-201611-201962-202361-2546,NYK,464.0,2,8.0,,15.0,14.0,2.0,2.0,2.0,29.0,7.0,2.0,,2.0,9.0,1.0,3.0,2.0,13.0,13.0,1.0,1.0,1.0,3.0,,2.0,,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,,,,3.0,4.0,4.0,,3.0,13.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.4583333333333333,0.5,1.5,0.25,0.6,0.2,0.4,0.5,0.14285714285714285,,,0.3333333333333333,0.16666666666666666,90.0,14.866666666666667,17.214285714285715,13.666666666666666,14.714285714285714,0.5833333333333334,0.16666666666666666,0.16666666666666666,,,0.8333333333333334,,0.5200250000000001,0.3544,0.5909,0.23076923076923078,0.3,0.23076923076923078,6.277777777777778,24.2,0.13333333333333333,3.0,1.0,1.0,,,4.0,,,1.0,,,,3.0,,1.0,1.0,,,3.0,,,1.0,3.0,,,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,0.4444444444444444,1.0,1.0,,1.0,,,0.3333333333333333,1.0,1.0,0.42857142857142855,0.5,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,8.0,,,1.0,,,,3.0,,,,,1.0,2.0,,,,0.1111111111111111,0.14285714285714285,,,0.25,,,,,,,0.5,0.5,,0.08333333333333333,1.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201611-201962-2405-2546,1610612752,"Shawne Williams, Henry Walker, Toney Douglas, Amar'e Stoudemire, Carmelo Anthony","Williams, Walker, Douglas, Stoudemire, Anthony",200761-201611-201962-2405-2546,NYK,643.0,3,11.0,4.0,21.0,20.0,4.0,8.0,5.0,41.0,10.0,3.0,2.0,5.0,15.0,3.0,8.0,3.0,26.0,22.0,2.0,2.0,,6.0,,5.0,2.0,4.0,2.0,8.0,10.0,5.0,15.0,2.0,,,,1.0,1.0,4.0,4.0,,2.0,18.0,6.0,4.0,0.375,0.375,0.5,0.52,0.6,0.34782608695652173,1.0,0.5,1.0,1.0,0.38461538461538464,0.3333333333333333,1.0,1.0,0.16666666666666666,91.81959564541214,16.285714285714285,15.05,14.714285714285714,14.6,0.43478260869565216,0.13043478260869565,0.21739130434782608,0.4,0.4,0.782608695652174,0.4,0.5592108695652174,0.5553,0.48639,0.08,0.11764705882352941,0.23076923076923078,6.513333333333334,24.2375,0.19047619047619047,5.0,,,2.0,3.0,7.0,3.0,8.0,,2.0,3.0,8.0,9.0,4.0,3.0,7.0,2.0,3.0,17.0,,,,,,,2.0,,3.0,2.0,3.0,3.0,,,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.4666666666666667,,0.6,0.8,,,,1.0,1.0,1.0,0.5,0.5555555555555556,0.6,1.0,,,0.6,0.6666666666666666,0.3076923076923077,1.0,2.0,2.0,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,6.0,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.5,0.8333333333333334,0.06666666666666667,0.1,,0.2,0.6,,,0.08695652173913043,1.0,1.0,0.5,,,,0.13043478260869565,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201611-201962-2407-2546,1610612752,"Shawne Williams, Henry Walker, Toney Douglas, Jared Jeffries, Carmelo Anthony","Williams, Walker, Douglas, Jeffries, Anthony",200761-201611-201962-2407-2546,NYK,165.0,1,3.0,3.0,6.0,6.0,6.0,3.0,1.0,12.0,3.0,1.0,,1.0,4.0,,2.0,1.0,7.0,4.0,1.0,4.0,1.0,7.0,,1.0,,,3.0,1.0,4.0,1.0,5.0,,,,,1.0,1.0,1.0,1.0,,1.0,7.0,7.0,6.0,,,0.5,0.5833333333333334,0.5833333333333334,0.3333333333333333,1.0,,1.0,1.0,0.3333333333333333,,,1.0,,104.72727272727273,10.333333333333334,17.166666666666668,10.166666666666666,17.166666666666668,0.5,0.16666666666666666,0.16666666666666666,,,0.8333333333333334,,0.5484749999999999,,0.5484749999999999,0.16666666666666666,0.25,1.0,6.925,24.2,1.0,2.0,2.0,3.0,,1.0,3.0,,,3.0,,2.0,4.0,,2.0,,2.0,,2.0,4.0,,,,,,1.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,0.75,0.75,0.5,,,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,,0.5,0.6666666666666666,0.16666666666666666,,,,1.0,,,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,0.5,,,1.0,,,,,1.0,1.0,,0.16666666666666666,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201962-201974-202361-2427,1610612752,"Shawne Williams, Toney Douglas, Derrick Brown, Landry Fields, Roger Mason Jr.","Williams, Douglas, Brown, Fields, Mason Jr.",200761-201962-201974-202361-2427,NYK,546.0,1,9.0,-6.0,19.0,20.0,,4.0,,39.0,6.0,5.0,1.0,4.0,12.0,1.0,4.0,,17.0,23.0,,,,,,4.0,1.0,,2.0,4.0,7.0,,7.0,,1.0,1.0,,,2.0,2.0,1.0,,1.0,17.0,,,0.25,0.25,0.53125,0.53125,,0.25,0.8,,0.6666666666666666,0.75,,,,1.0,,102.85714285714286,17.210526315789473,10.95,17.210526315789473,10.0,0.375,0.3125,0.25,0.25,0.25,0.625,0.25,0.553509375,,,0.0625,0.08333333333333333,,8.891666666666667,25.275,,5.0,,,,,7.0,,,,,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,,2.0,,,2.0,,,,,,,,0.14285714285714285,0.14285714285714285,1.0,,0.5833333333333334,,,,1.0,1.0,,0.6666666666666666,1.0,,0.8333333333333334,0.8333333333333334,0.2,1.0,,,,,,,,,1.0,2.0,,,,,,,,12.0,,,1.0,,,,2.0,,2.0,,,1.0,1.0,,,,0.08333333333333333,,1.0,,,,,0.0625,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201962-201974-2407-2427,1610612752,"Shawne Williams, Toney Douglas, Derrick Brown, Jared Jeffries, Roger Mason Jr.","Williams, Douglas, Brown, Jeffries, Mason Jr.",200761-201962-201974-2407-2427,NYK,75.0,1,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,,1.0,,,1.0,,,3.0,3.0,2.0,,1.0,3.0,3.0,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,2.0,4.0,,,2.0,3.0,2.0,,,,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,,1.0,,96.0,15.0,15.0,14.5,15.0,,1.0,,,,,,0.4017,,0.4017,,,1.0,16.8,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201962-202361-2405-2407,1610612752,"Shawne Williams, Toney Douglas, Landry Fields, Amar'e Stoudemire, Jared Jeffries","Williams, Douglas, Fields, Stoudemire, Jeffries",200761-201962-202361-2405-2407,NYK,397.0,2,7.0,-8.0,12.0,13.0,2.0,4.0,1.0,25.0,1.0,6.0,,,8.0,,,3.0,11.0,19.0,,2.0,,2.0,,,,1.0,1.0,4.0,6.0,1.0,7.0,,,,1.0,2.0,3.0,2.0,4.0,,2.0,11.0,2.0,2.0,,,0.5,0.55,0.5,,0.6666666666666666,0.25,1.0,0.7142857142857143,0.25,0.25,0.6666666666666666,,,90.68010075566751,15.416666666666666,16.307692307692307,14.333333333333334,16.153846153846153,0.125,0.75,,,,0.125,,0.4527625,,0.4142,0.2,0.2,0.18181818181818182,15.125,,0.16666666666666666,1.0,,,,,4.0,,,1.0,,,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,5.0,,,,,,1.0,,0.25,0.25,,,0.5,0.5,0.5,,0.3333333333333333,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,6.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.125,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612752,2011,2010-11,True
200761-201962-202361-2405-2427,1610612752,"Shawne Williams, Toney Douglas, Landry Fields, Amar'e Stoudemire, Roger Mason Jr.","Williams, Douglas, Fields, Stoudemire, Mason Jr.",200761-201962-202361-2405-2427,NYK,1544.0,5,26.0,-4.0,44.0,42.0,,1.0,6.0,86.0,11.0,10.0,3.0,7.0,32.0,6.0,11.0,3.0,49.0,53.0,5.0,,,,3.0,7.0,3.0,7.0,7.0,11.0,19.0,7.0,26.0,,,,,4.0,8.0,9.0,4.0,,2.0,47.0,,,0.5454545454545454,0.5454545454545454,0.5348837209302325,0.5444444444444444,,0.2558139534883721,0.6470588235294118,0.3888888888888889,0.7,0.6666666666666666,0.30434782608695654,0.5714285714285714,0.8,0.8333333333333334,,80.20725388601036,18.113636363636363,17.785714285714285,16.977272727272727,16.428571428571427,0.2558139534883721,0.23255813953488372,0.16279069767441862,0.42857142857142855,0.42857142857142855,0.5116279069767442,0.42857142857142855,0.5024453488372093,0.4957142857142857,,0.045454545454545456,0.06060606060606061,,8.85,24.50909090909091,,7.0,,,,,14.0,,2.0,,,,16.0,15.0,8.0,5.0,13.0,2.0,4.0,31.0,,1.0,,4.0,1.0,,9.0,1.0,4.0,3.0,4.0,3.0,,,0.5714285714285714,0.6153846153846154,0.8333333333333334,,0.4375,,,0.14285714285714285,0.5,1.0,,0.42857142857142855,0.8,0.75,0.6363636363636364,0.7,0.5714285714285714,0.6666666666666666,,,,,0.04081632653061224,1.0,1.0,4.0,11.0,3.0,4.0,,,2.0,1.0,,2.0,12.0,2.0,,4.0,2.0,2.0,,3.0,,6.0,,1.0,,1.0,,0.2,0.14285714285714285,0.125,0.09090909090909091,0.2727272727272727,,0.25,0.2857142857142857,,0.2558139534883721,0.36363636363636365,0.5,0.5,0.3,0.3,0.6666666666666666,0.09302325581395349,0.14285714285714285,1.0,0.2857142857142857,,,,3.0,,3.0,,,0.75,0.75,1.0,,1.0,,1.0,1.0,,,0.5,,,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
200761-201962-202361-2405-2546,1610612752,"Shawne Williams, Toney Douglas, Landry Fields, Amar'e Stoudemire, Carmelo Anthony","Williams, Douglas, Fields, Stoudemire, Anthony",200761-201962-202361-2405-2546,NYK,1848.0,7,31.0,8.0,63.0,67.0,42.0,28.0,9.0,130.0,27.0,7.0,2.0,4.0,45.0,2.0,4.0,28.0,84.0,76.0,7.0,24.0,24.0,54.0,,4.0,2.0,8.0,8.0,13.0,21.0,10.0,31.0,1.0,6.0,3.0,1.0,2.0,5.0,20.0,34.0,,8.0,71.0,49.0,39.0,0.5,0.5,0.5714285714285714,0.6363636363636364,0.6585365853658537,0.08163265306122448,0.7647058823529411,0.4,0.8,0.7777777777777778,0.45454545454545453,0.3333333333333333,1.0,0.7142857142857143,0.05263157894736842,101.2987012987013,14.301587301587302,14.134328358208956,13.825396825396826,13.850746268656716,0.5510204081632653,0.14285714285714285,0.08163265306122448,0.5,0.5,0.6326530612244898,0.5,0.5390561224489796,0.5916857142857143,0.5019203703703704,0.14035087719298245,0.1509433962264151,0.6428571428571429,6.075555555555555,25.0,0.6666666666666666,15.0,6.0,12.0,2.0,3.0,25.0,3.0,13.0,12.0,2.0,3.0,22.0,6.0,11.0,2.0,13.0,2.0,7.0,28.0,,,3.0,3.0,1.0,5.0,10.0,9.0,1.0,,1.0,1.0,,6.0,0.44,0.5238095238095238,1.0,0.6666666666666666,0.5555555555555556,0.5,0.5555555555555556,0.65,0.6,,,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.625,0.4666666666666667,1.0,0.4444444444444444,0.5,0.1111111111111111,0.6666666666666666,0.15476190476190477,3.0,5.0,6.0,11.0,4.0,,,,1.0,5.0,,1.0,28.0,8.0,,3.0,2.0,2.0,2.0,2.0,,5.0,1.0,2.0,,,,0.7142857142857143,0.625,0.06666666666666667,0.1111111111111111,,1.0,0.3333333333333333,0.6,,0.22448979591836735,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5,,0.625,0.6,0.125,,,,,,,,1.0,,,,,1.0,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
