EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceArc3FGA,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,PtsPutbacks,OffAtRimReboundPct,Corner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,PtsUnassisted3s,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,Corner3PctBlocked,HeaveAttempts,BlockedArc3,team_id,year,season,team_vs
124-1444-1710-2045-978,1610612758,"Vlade Divac, Lawrence Funderburke, Mike Bibby, Hedo Turkoglu, Peja Stojakovic","Divac, Funderburke, Bibby, Turkoglu, Stojakovic",124-1444-1710-2045-978,SAC,884.0,6,15.0,,26.0,25.0,18.0,4.0,5.0,51.0,5.0,8.0,1.0,2.0,5.0,8.0,1.0,2.0,5.0,8.0,4.0,1.0,1.0,11.0,18.0,5.0,6.0,31.0,31.0,1.0,2.0,2.0,5.0,7.0,13.0,6.0,23.0,14.0,8.0,1.0,,7.0,8.0,3.0,1.0,3.0,17.0,2.0,3.0,2.0,8.0,,10.0,6.0,16.0,,,3.0,,2.0,1.0,,4.0,3.0,2.0,2.0,10.0,,2.0,3.0,1.0,,1.0,1.0,26.0,23.0,18.0,,0.6363636363636364,0.7,0.6111111111111112,0.5,0.5384615384615384,0.5434782608695652,0.25,0.53125,0.5535714285714286,0.4166666666666667,0.575,0.21739130434782608,,,0.75,,0.8,0.42857142857142855,0.4,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,1.0,0.8,0.5,,83.07692307692308,1.0,17.03846153846154,17.64,14.73076923076923,16.76,0.34782608695652173,0.625,0.625,0.6,0.08695652173913043,0.5,0.5,1.0,0.34782608695652173,0.625,0.625,0.6,0.17391304347826086,0.043478260869565216,0.5,0.5,0.25,0.5,0.625,0.5652173913043478,0.5046956521739131,0.59735,0.53416875,0.08,0.1,0.16129032258064516,0.7419354838709677,9.222222222222221,23.5,0.6923076923076923,3.0,,3.0,1.0,,0.5,0.1875,,1.0,2.0,,,,,1.0,0.2,0.25,2.0,0.3333333333333333,1.0,,,1.0,3.0,1.0,3.0,,1.0,,1.0,1.0,,,,,,1.0,,1.0,0.2,0.3333333333333333,0.2,,0.25,0.25,1.0,,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1444-1710-2222-57,1610612758,"Vlade Divac, Lawrence Funderburke, Mike Bibby, Gerald Wallace, Doug Christie","Divac, Funderburke, Bibby, Wallace, Christie",124-1444-1710-2222-57,SAC,59.0,2,1.0,2.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,1.0,2.0,,,,2.0,3.0,,,4.0,2.0,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,122.03389830508475,,9.666666666666666,15.0,9.666666666666666,15.0,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,0.3333333333333333,0.48913333333333336,,,,,,,12.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1444-1710-57-978,1610612758,"Vlade Divac, Lawrence Funderburke, Mike Bibby, Doug Christie, Peja Stojakovic","Divac, Funderburke, Bibby, Christie, Stojakovic",124-1444-1710-57-978,SAC,3946.0,11,66.0,-23.0,129.0,129.0,44.0,35.0,9.0,258.0,20.0,26.0,5.0,5.0,8.0,10.0,7.0,15.0,21.0,48.0,5.0,,12.0,48.0,89.0,17.0,16.0,121.0,144.0,7.0,7.0,1.0,17.0,13.0,28.0,10.0,36.0,42.0,54.0,12.0,6.0,21.0,23.0,9.0,,12.0,48.0,3.0,8.0,8.0,34.0,2.0,44.0,11.0,55.0,5.0,3.0,15.0,2.0,8.0,9.0,2.0,24.0,7.0,10.0,17.0,25.0,2.0,8.0,5.0,4.0,2.0,4.0,2.0,104.0,36.0,44.0,2.0,0.4375,0.4883720930232558,0.5393258426966292,1.0,0.4642857142857143,0.49528301886792453,1.0625,0.40625,0.5129310344827587,1.0625,0.44871794871794873,0.16037735849056603,0.06741573033707865,0.15384615384615385,0.625,1.0,0.6071428571428571,0.2,0.7272727272727273,0.21428571428571427,0.6268656716417911,0.2037037037037037,0.19230769230769232,0.2,0.5454545454545454,0.6956521739130435,0.5454545454545454,0.625,1.0,94.15103902686265,0.5,15.86046511627907,14.728682170542635,15.744186046511627,13.945736434108527,0.24528301886792453,0.7692307692307693,0.9090909090909091,0.45,0.14150943396226415,0.4666666666666667,0.5384615384615384,,0.4528301886792453,0.4375,0.4375,0.5714285714285714,0.04716981132075472,0.11320754716981132,0.625,1.0,,0.3125,0.8,0.4056603773584906,0.4741580188679245,0.53321875,0.4787640625,0.07207207207207207,0.0851063829787234,0.14049586776859505,0.2975206611570248,11.374157303370787,24.858823529411765,0.34108527131782945,,4.0,4.0,,,,,0.125,1.0,1.0,2.0,,,0.13333333333333333,0.125,0.020833333333333332,0.125,10.0,0.3333333333333333,,3.0,,3.0,,,6.0,3.0,2.0,2.0,,7.0,,2.0,3.0,,,2.0,2.0,0.6666666666666666,0.17647058823529413,,0.17647058823529413,0.2222222222222222,,,,0.25,0.25,0.6666666666666666,,0.25,,,,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,2.0,,,,,,,,,,,1610612758,2002,2001-02,False
124-1444-2043-2045-57,1610612758,"Vlade Divac, Lawrence Funderburke, Mateen Cleaves, Hedo Turkoglu, Doug Christie","Divac, Funderburke, Cleaves, Turkoglu, Christie",124-1444-2043-2045-57,SAC,54.0,1,1.0,-2.0,2.0,1.0,,,1.0,3.0,,1.0,,1.0,,,,1.0,,,,,1.0,,2.0,1.0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.5,,,,0.3333333333333333,,,,,,,,80.0,,19.5,15.0,19.0,15.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,,,,,0.6666666666666666,0.5148666666666667,0.5804,,,,,,3.1,24.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1444-2043-2222-359,1610612758,"Vlade Divac, Lawrence Funderburke, Mateen Cleaves, Gerald Wallace, Chucky Brown","Divac, Funderburke, Cleaves, Wallace, Brown",124-1444-2043-2222-359,SAC,145.0,1,2.0,,6.0,6.0,6.0,2.0,3.0,12.0,2.0,2.0,,,2.0,2.0,1.0,2.0,,,,,1.0,3.0,4.0,1.0,4.0,10.0,10.0,1.0,1.0,,3.0,3.0,4.0,4.0,10.0,,6.0,1.0,,,,,,,,,1.0,1.0,1.0,,2.0,2.0,4.0,,,1.0,,1.0,,,1.0,1.0,,1.0,6.0,,2.0,2.0,,,,,7.0,10.0,6.0,,,,0.75,1.0,0.75,0.6,1.0,0.6,0.7142857142857143,0.75,0.7142857142857143,0.2,,,1.0,,1.0,1.0,1.0,,1.0,0.5,,,,,1.0,1.0,,119.17241379310346,,10.666666666666666,13.5,9.5,13.5,0.4,1.0,1.0,,0.4,0.5,0.5,,,,,,,0.2,,,,0.4,1.0,0.6,0.5646,0.4208,0.5646,0.4,0.5,0.3,1.0,3.3,25.6,1.0,,1.0,1.0,1.0,,1.0,,0.2,,1.0,,,1.0,,1.0,0.5,,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1444-2043-2222-57,1610612758,"Vlade Divac, Lawrence Funderburke, Mateen Cleaves, Gerald Wallace, Doug Christie","Divac, Funderburke, Cleaves, Wallace, Christie",124-1444-2043-2222-57,SAC,396.0,2,7.0,12.0,13.0,15.0,5.0,,3.0,28.0,7.0,8.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,,,,10.0,14.0,,2.0,22.0,10.0,3.0,3.0,,6.0,4.0,6.0,,8.0,10.0,10.0,,1.0,5.0,5.0,5.0,,,10.0,,3.0,1.0,7.0,,8.0,3.0,11.0,,,,,,1.0,,1.0,,,1.0,2.0,,1.0,,,,,,16.0,8.0,5.0,,0.5,0.5555555555555556,0.7142857142857143,1.0,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,0.7333333333333333,1.0,0.6666666666666666,,0.07142857142857142,0.125,,,1.0,0.75,1.0,,1.0,0.75,0.5,,,1.0,1.0,,1.0,101.81818181818183,,12.076923076923077,15.933333333333334,10.076923076923077,15.933333333333334,0.5714285714285714,0.875,1.0,0.7142857142857143,0.14285714285714285,0.5,0.5,,0.2857142857142857,0.5,0.5,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,0.5714285714285714,0.60255,0.5573666666666667,0.6839666666666666,0.06666666666666667,0.06666666666666667,0.2727272727272727,0.36363636363636365,6.521428571428571,,0.38461538461538464,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1444-2045-57-978,1610612758,"Vlade Divac, Lawrence Funderburke, Hedo Turkoglu, Doug Christie, Peja Stojakovic","Divac, Funderburke, Turkoglu, Christie, Stojakovic",124-1444-2045-57-978,SAC,96.0,1,2.0,-3.0,4.0,5.0,1.0,5.0,,9.0,,,,,,,,1.0,1.0,1.0,,,,1.0,2.0,,3.0,5.0,8.0,,,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,3.0,4.0,,2.0,,,,,,5.0,1.0,1.0,2.0,1.0,1.0,0.5,,,0.5,,,0.625,,0.5,,0.5,,,,,,,,,,,,,,,,,135.0,,12.75,9.0,12.75,9.0,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.4069,,,0.5,0.5,,0.2,11.5,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-1710-2045,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Mike Bibby, Hedo Turkoglu","Divac, Pollard, Jackson, Bibby, Turkoglu",124-1513-1517-1710-2045,SAC,924.0,6,15.0,,27.0,29.0,7.0,5.0,3.0,56.0,7.0,13.0,,1.0,1.0,2.0,,3.0,2.0,8.0,,,2.0,9.0,24.0,2.0,6.0,27.0,27.0,,2.0,1.0,2.0,1.0,4.0,3.0,8.0,10.0,8.0,2.0,4.0,5.0,5.0,3.0,,2.0,10.0,,4.0,5.0,10.0,,15.0,5.0,20.0,2.0,2.0,1.0,,,2.0,,3.0,,1.0,3.0,11.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,25.0,8.0,7.0,,0.5555555555555556,0.5555555555555556,0.375,,0.25,0.40384615384615385,,0.4166666666666667,0.4166666666666667,0.25,0.375,0.07692307692307693,0.16666666666666666,0.23076923076923078,0.3333333333333333,,0.7692307692307693,0.26666666666666666,0.8333333333333334,,0.7894736842105263,0.25,0.16666666666666666,,0.75,0.75,0.8,1.0,0.75,87.27272727272727,1.0,14.666666666666666,18.20689655172414,13.074074074074074,16.82758620689655,0.5,0.5384615384615384,0.7,0.42857142857142855,0.11538461538461539,,,,0.3076923076923077,0.25,0.2857142857142857,1.0,,0.07692307692307693,0.3333333333333333,,,0.3333333333333333,0.5,0.5769230769230769,0.5200557692307692,0.42483333333333334,0.487775,0.13793103448275862,0.14814814814814814,0.07407407407407407,0.2962962962962963,7.0375000000000005,25.25,0.25925925925925924,,2.0,2.0,1.0,0.125,0.5,,0.3333333333333333,1.0,,,1.0,1.0,,,,0.3333333333333333,,0.5,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,0.5,0.5,0.5,,,,,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-1710-2222,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Mike Bibby, Gerald Wallace","Divac, Pollard, Jackson, Bibby, Wallace",124-1513-1517-1710-2222,SAC,22.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-1710-359,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Mike Bibby, Chucky Brown","Divac, Pollard, Jackson, Bibby, Brown",124-1513-1517-1710-359,SAC,89.0,1,1.0,1.0,3.0,3.0,,,,6.0,,,,,,,,,,2.0,1.0,,,,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,,1.0,,,,3.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,0.5,,,0.5,,,0.3333333333333333,,,,,1.0,,,,0.6666666666666666,,,,,1.0,,,,97.07865168539325,,13.333333333333334,16.333333333333332,13.333333333333334,14.333333333333334,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.47573333333333334,,,,,,,20.2,23.6,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-1710-57,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Mike Bibby, Doug Christie","Divac, Pollard, Jackson, Bibby, Christie",124-1513-1517-1710-57,SAC,91.0,4,2.0,-2.0,2.0,3.0,1.0,1.0,,5.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,79.12087912087912,,11.0,23.0,11.0,16.333333333333332,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.3648,,,,,,,16.7,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-1710-978,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Mike Bibby, Peja Stojakovic","Divac, Pollard, Jackson, Bibby, Stojakovic",124-1513-1517-1710-978,SAC,1855.0,3,31.0,15.0,62.0,64.0,22.0,10.0,11.0,126.0,8.0,23.0,,6.0,3.0,6.0,3.0,10.0,7.0,18.0,6.0,2.0,6.0,18.0,51.0,12.0,15.0,66.0,51.0,4.0,10.0,3.0,10.0,6.0,14.0,9.0,24.0,24.0,12.0,6.0,6.0,12.0,14.0,7.0,1.0,4.0,30.0,3.0,12.0,2.0,30.0,,32.0,15.0,47.0,3.0,2.0,4.0,1.0,2.0,2.0,,6.0,2.0,3.0,5.0,17.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,56.0,24.0,22.0,1.0,0.6666666666666666,0.7058823529411765,0.35294117647058826,0.4,0.42857142857142855,0.40476190476190477,0.3076923076923077,0.46875,0.45774647887323944,0.35714285714285715,0.5476190476190477,0.19047619047619047,0.11764705882352941,0.21739130434782608,0.6666666666666666,,0.75,0.36363636363636365,1.0,0.42857142857142855,0.7619047619047619,0.375,0.18181818181818182,0.75,0.6666666666666666,0.8666666666666667,0.6875,1.0,1.0,97.81132075471697,0.75,13.161290322580646,16.234375,12.17741935483871,15.625,0.36507936507936506,0.34782608695652173,0.4444444444444444,0.875,0.15873015873015872,0.3,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.09523809523809523,0.09523809523809523,0.46153846153846156,,0.15384615384615385,0.375,0.5,0.5555555555555556,0.5132690476190476,0.5100100000000001,0.49224375,0.07352941176470588,0.08928571428571429,0.15151515151515152,0.36363636363636365,8.064705882352941,23.858333333333334,0.3548387096774194,1.0,1.0,2.0,,,,0.0625,0.0625,1.0,5.0,1.0,,1.0,0.1,0.42857142857142855,0.14705882352941177,0.07692307692307693,2.0,0.4666666666666667,2.0,3.0,,5.0,2.0,1.0,6.0,3.0,2.0,2.0,,2.0,,,,,,2.0,,0.4,0.4166666666666667,0.5,0.4166666666666667,,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.6666666666666666,,0.5,,,1.0,,,,,,,,,1.0,,9.0,1.0,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-2043-2045,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Mateen Cleaves, Hedo Turkoglu","Divac, Pollard, Jackson, Cleaves, Turkoglu",124-1513-1517-2043-2045,SAC,72.0,1,1.0,,2.0,2.0,2.0,,,4.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,2.0,4.0,4.0,,,,,1.0,1.0,2.0,4.0,2.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,4.0,4.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,80.0,,20.0,16.0,20.0,16.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.4167,,0.4167,,,,1.0,16.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-2045-2222,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Hedo Turkoglu, Gerald Wallace","Divac, Pollard, Jackson, Turkoglu, Wallace",124-1513-1517-2045-2222,SAC,175.0,1,3.0,4.0,5.0,6.0,,,1.0,11.0,3.0,3.0,1.0,1.0,,,,,,2.0,,,,3.0,5.0,,2.0,8.0,4.0,1.0,1.0,,2.0,,,,,2.0,4.0,,,1.0,1.0,1.0,,,2.0,,1.0,,3.0,,3.0,1.0,4.0,1.0,,,,,,,,,,,3.0,,2.0,,,,,,6.0,,,,0.3333333333333333,0.5,0.6,1.0,,0.6,1.0,,0.6666666666666666,1.0,,,,,,,1.0,0.5,,,1.0,0.5,0.5,,,1.0,1.0,,,90.51428571428572,,16.2,15.666666666666666,16.2,14.5,0.6,1.0,1.0,0.3333333333333333,,,,,0.4,,,,,,1.0,1.0,,,,0.6,0.45476,0.5537,,0.3333333333333333,0.3333333333333333,0.25,,7.5200000000000005,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2002,2001-02,False
124-1513-1517-2045-57,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Hedo Turkoglu, Doug Christie","Divac, Pollard, Jackson, Turkoglu, Christie",124-1513-1517-2045-57,SAC,2570.0,14,43.0,12.0,75.0,78.0,5.0,18.0,15.0,153.0,19.0,28.0,5.0,9.0,,,7.0,17.0,6.0,18.0,5.0,1.0,10.0,32.0,63.0,15.0,15.0,97.0,85.0,7.0,12.0,2.0,16.0,1.0,5.0,,5.0,32.0,32.0,10.0,4.0,16.0,21.0,11.0,2.0,3.0,47.0,3.0,14.0,2.0,22.0,,24.0,17.0,41.0,5.0,3.0,2.0,4.0,,6.0,,8.0,,6.0,22.0,18.0,4.0,8.0,,2.0,1.0,2.0,1.0,81.0,5.0,5.0,3.0,0.5,0.5925925925925926,0.5079365079365079,0.5833333333333334,0.2,0.5256410256410257,0.5,0.4166666666666667,0.5535714285714286,0.5333333333333333,0.4166666666666667,0.19230769230769232,0.06349206349206349,0.03571428571428571,0.25,,0.7096774193548387,0.45161290322580644,0.5,0.3333333333333333,0.6857142857142857,0.425,0.4166666666666667,0.5,0.5714285714285714,0.7692307692307693,0.7272727272727273,0.3333333333333333,1.0,85.72762645914396,0.5,15.786666666666667,17.76923076923077,14.706666666666667,16.576923076923077,0.358974358974359,0.6785714285714286,0.7037037037037037,0.5789473684210527,0.21794871794871795,0.4117647058823529,0.5,0.2857142857142857,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.0641025641025641,0.1282051282051282,0.6428571428571429,0.5555555555555556,0.07142857142857142,,,0.5512820512820513,0.5089929487179488,0.5232038461538462,0.445525,0.09523809523809523,0.11594202898550725,0.16494845360824742,0.05154639175257732,7.750793650793651,24.226666666666667,0.06666666666666667,1.0,,1.0,,,,0.16666666666666666,,1.0,2.0,2.0,,1.0,0.17647058823529413,0.5,0.05555555555555555,0.07142857142857142,10.0,0.4444444444444444,3.0,3.0,,6.0,2.0,1.0,15.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,0.8333333333333334,0.4,1.0,0.4,0.2857142857142857,0.6,0.6,0.6666666666666666,0.3,0.3,1.0,,0.3,,,1.0,,,,0.2,,,,,1.0,,3.0,,,,,,,,,,,,1610612758,2002,2001-02,False
