EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,LostBallOutOfBoundsTurnovers,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,Corner3FGA,Corner3Assists,PenaltyTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,Travels,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
200770-2200-2575-2694-965,1610612747,"Jordan Farmar, Pau Gasol, Luke Walton, Josh Powell, Derek Fisher","Farmar, Gasol, Walton, Powell, Fisher",200770-2200-2575-2694-965,LAL,29.0,1,,-2.0,2.0,1.0,,3,,,,,,2.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,148.9655172413793,,12.0,5.0,12.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3362,,,,,8.85,,2.0,1.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,0.3362,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2200-2575-2694-977,1610612747,"Jordan Farmar, Pau Gasol, Luke Walton, Josh Powell, Kobe Bryant","Farmar, Gasol, Walton, Powell, Bryant",200770-2200-2575-2694-977,LAL,639.0,7,11.0,-5.0,23.0,24.0,4.0,47,4.0,7.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,,,7.0,15.0,1.0,2.0,4.0,21.0,26.0,1.0,2.0,,,4.0,10.0,4.0,3.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,3.0,1.0,4.0,3.0,,7.0,4.0,11.0,3.0,2.0,1.0,5.0,,4.0,,1.0,5.0,1.0,3.0,,6.0,,8.0,,2.0,,,,,,17.0,0.7142857142857143,0.8333333333333334,1.0,0.5,,0.5,0.4666666666666667,0.5,0.5,0.5,0.5,0.6666666666666666,0.11764705882352941,0.06666666666666667,,1.0,,0.25,0.5,0.375,0.8,0.6363636363636364,0.375,0.6666666666666666,0.5,1.0,,0.75,105.91549295774648,,12.782608695652174,14.375,12.434782608695652,13.708333333333334,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.75,0.23529411764705882,0.25,0.3333333333333333,1.0,0.23529411764705882,0.5,0.5,0.5,0.11764705882352941,0.5,0.5,1.0,1.0,0.5,,,,,0.5294117647058824,0.5,0.4860029411764706,0.58315,0.10526315789473684,0.11764705882352941,0.19047619047619047,7.246666666666667,26.8,13.0,16.0,4.0,6.0,1.0,2.0,4.0,9.0,1.0,2.0,12.0,,,12.0,13.0,1.0,0.5,0.4444444444444444,0.5,0.46153846153846156,1.0,0.5454545454545454,0.6666666666666666,0.18181818181818182,0.5,0.49756818181818185,0.5714285714285714,0.5652173913043478,,,,,,,3.0,,,,,,,2.0,2.0,,0.25,,0.5,,,,,,1.0,,,1.0,,1.0,,,2.0,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2200-2575-2756-2772,1610612747,"Jordan Farmar, Pau Gasol, Luke Walton, Sasha Vujacic, Trevor Ariza","Farmar, Gasol, Walton, Vujacic, Ariza",200770-2200-2575-2756-2772,LAL,277.0,2,5.0,-12.0,9.0,9.0,3.0,18,,4.0,,1.0,1.0,4.0,,1.0,,1.0,,,1.0,9.0,,1.0,1.0,3.0,15.0,,2.0,,,,2.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,3.0,,,,1.0,1.0,3.0,4.0,,,,1.0,,1.0,,,1.0,2.0,4.0,,2.0,,2.0,,1.0,,,,,,3.0,1.0,1.0,,,,,0.1111111111111111,,0.1,,0.13636363636363635,,0.1,0.1111111111111111,0.25,1.0,1.0,,,0.42857142857142855,,,0.375,0.6666666666666666,,,,,93.57400722021661,,17.444444444444443,13.333333333333334,16.22222222222222,13.222222222222221,0.4,,,,0.4,0.25,0.25,1.0,0.1,,,,0.1,,,,0.5,,,,,,0.5,,0.464695,0.345,0.09090909090909091,0.1,,5.844444444444445,23.9,2.0,3.0,,3.0,,,,4.0,,,,,,,2.0,,,,,,,0.75,,,,0.467525,,0.2222222222222222,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2200-2575-2756-977,1610612747,"Jordan Farmar, Pau Gasol, Luke Walton, Sasha Vujacic, Kobe Bryant","Farmar, Gasol, Walton, Vujacic, Bryant",200770-2200-2575-2756-977,LAL,762.0,3,13.0,5.0,26.0,25.0,5.0,51,4.0,7.0,1.0,2.0,1.0,4.0,4.0,7.0,2.0,3.0,1.0,1.0,9.0,18.0,2.0,7.0,2.0,26.0,21.0,1.0,3.0,1.0,1.0,5.0,14.0,4.0,6.0,3.0,2.0,2.0,7.0,2.0,9.0,2.0,3.0,1.0,3.0,20.0,3.0,,3.0,4.0,,7.0,4.0,11.0,3.0,3.0,,3.0,,2.0,,1.0,3.0,1.0,3.0,,6.0,3.0,4.0,,2.0,2.0,1.0,2.0,,,21.0,0.7777777777777778,0.7777777777777778,1.0,0.2857142857142857,1.0,0.2857142857142857,0.5,0.3333333333333333,0.48,0.625,0.48148148148148145,0.625,0.28,0.1111111111111111,0.14285714285714285,1.0,,,0.5,0.3333333333333333,0.75,0.5833333333333334,0.3076923076923077,0.3333333333333333,0.75,0.5,,1.0,96.37795275590551,,14.26923076923077,15.64,12.538461538461538,15.32,0.28,0.5714285714285714,0.6666666666666666,0.75,0.16,0.25,0.3333333333333333,1.0,0.28,0.5714285714285714,0.5714285714285714,0.75,0.12,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.25,1.0,1.0,0.56,0.6666666666666666,0.49471,0.513125,0.07407407407407407,0.1,0.19230769230769232,9.444444444444445,24.47142857142857,1.0,3.0,,,,,,,,1.0,,,,,1.0,,,,,,0.6666666666666666,,,,,0.453,,0.038461538461538464,1.0,0.25,,,4.0,,,0.16,,,,,1.0,,,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2200-2575-2772-977,1610612747,"Jordan Farmar, Pau Gasol, Luke Walton, Trevor Ariza, Kobe Bryant","Farmar, Gasol, Walton, Ariza, Bryant",200770-2200-2575-2772-977,LAL,269.0,2,4.0,,9.0,9.0,1.0,18,2.0,3.0,1.0,1.0,2.0,2.0,,2.0,,,,,4.0,7.0,,1.0,,8.0,8.0,1.0,1.0,,,2.0,8.0,,,,,,4.0,,4.0,,2.0,2.0,,8.0,1.0,,,3.0,1.0,4.0,2.0,6.0,,,,2.0,1.0,2.0,1.0,,3.0,1.0,2.0,,1.0,,,,,1.0,,1.0,,,6.0,1.0,1.0,,,,,0.5714285714285714,1.0,0.5,1.0,0.5,1.0,0.125,,,0.6666666666666666,1.0,,0.75,0.3333333333333333,,0.75,0.5,,,,1.0,,96.35687732342008,,14.88888888888889,15.0,14.0,14.444444444444445,0.375,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,1.0,1.0,1.0,,,,0.5,,0.49424375,0.5604,,,0.25,9.342857142857143,23.3,2.0,4.0,1.0,1.0,,,1.0,2.0,,,2.0,,,2.0,2.0,1.0,,0.5,0.5,0.5,,0.5,1.0,,,0.48225,0.25,0.2222222222222222,1.0,1.0,,,1.0,,,0.125,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2200-2694-2756-2772,1610612747,"Jordan Farmar, Pau Gasol, Josh Powell, Sasha Vujacic, Trevor Ariza","Farmar, Gasol, Powell, Vujacic, Ariza",200770-2200-2694-2756-2772,LAL,5760.0,17,96.0,-37.0,185.0,187.0,22.0,372,30.0,59.0,7.0,17.0,17.0,30.0,16.0,43.0,8.0,29.0,,1.0,63.0,132.0,12.0,43.0,13.0,175.0,212.0,13.0,24.0,,2.0,27.0,72.0,54.0,27.0,29.0,8.0,16.0,36.0,9.0,45.0,6.0,16.0,7.0,13.0,99.0,23.0,,13.0,46.0,3.0,62.0,31.0,93.0,19.0,12.0,7.0,16.0,2.0,13.0,19.0,3.0,35.0,26.0,53.0,3.0,30.0,3.0,15.0,,7.0,11.0,10.0,13.0,8.0,2.0,148.0,0.5714285714285714,0.6428571428571429,0.75,0.27906976744186046,,0.27906976744186046,0.4772727272727273,0.5416666666666666,0.46285714285714286,0.5,0.47802197802197804,0.5,0.24571428571428572,0.12121212121212122,0.2542372881355932,0.45714285714285713,1.0,,0.6666666666666666,0.35384615384615387,0.65,0.6629213483146067,0.3263157894736842,0.4827586206896552,0.6551724137931034,0.6666666666666666,0.6785714285714286,0.7272727272727273,93.0,0.6153846153846154,15.524324324324324,15.443850267379679,15.016216216216216,14.711229946524064,0.33714285714285713,0.5084745762711864,0.6818181818181818,0.5333333333333333,0.17142857142857143,0.5666666666666667,0.5862068965517241,0.4117647058823529,0.24571428571428572,0.37209302325581395,0.37209302325581395,0.8125,0.1657142857142857,0.27586206896551724,0.27586206896551724,0.75,0.6538461538461539,0.4117647058823529,,0.038461538461538464,,,0.5828571428571429,0.27586206896551724,0.5050988571428572,0.5308904761904761,0.038461538461538464,0.050359712230215826,0.15428571428571428,7.823484848484849,24.686046511627907,24.0,29.0,3.0,4.0,,2.0,6.0,15.0,,4.0,15.0,4.0,7.0,15.0,24.0,2.0,,0.4,0.3157894736842105,0.35714285714285715,0.5555555555555556,0.21052631578947367,0.75,0.10526315789473684,,0.4338631578947368,0.08571428571428572,0.12972972972972974,8.0,0.26666666666666666,0.2,4.0,14.0,3.0,5.0,0.08,0.2857142857142857,0.2857142857142857,0.75,,2.0,1.0,14.0,2.0,0.03333333333333333,0.25,0.25,0.4,0.10526315789473684,,,1.0,3.0,9.0,,7.0,,3.0,5.0,1.0,,,1.0,1.0,,0.08860759493670886,0.038461538461538464,,,2.0,,2.0,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2200-2694-2756-977,1610612747,"Jordan Farmar, Pau Gasol, Josh Powell, Sasha Vujacic, Kobe Bryant","Farmar, Gasol, Powell, Vujacic, Bryant",200770-2200-2694-2756-977,LAL,870.0,5,14.0,-15.0,27.0,28.0,3.0,55,3.0,3.0,,,,4.0,3.0,6.0,2.0,5.0,,1.0,6.0,13.0,4.0,7.0,1.0,25.0,40.0,1.0,2.0,,1.0,2.0,10.0,2.0,12.0,5.0,2.0,,5.0,4.0,9.0,2.0,2.0,,3.0,22.0,1.0,,1.0,4.0,1.0,6.0,4.0,10.0,3.0,1.0,2.0,6.0,,4.0,3.0,2.0,9.0,4.0,7.0,1.0,3.0,,2.0,,,,,,,,23.0,0.8333333333333334,0.8333333333333334,1.0,0.5714285714285714,,0.5714285714285714,0.46153846153846156,0.5,0.6,0.3333333333333333,0.5952380952380952,0.3333333333333333,0.35,,,0.6666666666666666,0.5,,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.5555555555555556,0.4,,1.0,0.5,0.6666666666666666,0.5,91.03448275862068,,18.185185185185187,13.535714285714286,16.555555555555557,12.892857142857142,0.15,1.0,1.0,0.6666666666666666,0.2,,,,0.3,0.5,0.5,1.0,0.25,0.4,0.4,1.0,,,,0.3333333333333333,,,0.5,0.4,0.4697625,,,,0.08,10.600000000000001,24.485714285714288,11.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,9.0,1.0,,9.0,11.0,,1.0,0.25,0.6666666666666666,0.6428571428571429,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.4659416666666667,0.36,0.4074074074074074,3.0,1.0,1.0,2.0,2.0,2.0,3.0,0.1,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.25,,,0.16666666666666666,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,0.1,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2200-2694-2772-977,1610612747,"Jordan Farmar, Pau Gasol, Josh Powell, Trevor Ariza, Kobe Bryant","Farmar, Gasol, Powell, Ariza, Bryant",200770-2200-2694-2772-977,LAL,2482.0,17,41.0,-18.0,84.0,80.0,13.0,164,14.0,25.0,2.0,6.0,6.0,11.0,10.0,22.0,4.0,13.0,,1.0,30.0,58.0,4.0,15.0,12.0,84.0,102.0,3.0,9.0,,1.0,8.0,40.0,20.0,9.0,13.0,4.0,5.0,20.0,3.0,23.0,3.0,11.0,2.0,7.0,49.0,8.0,,5.0,16.0,2.0,23.0,11.0,34.0,11.0,6.0,5.0,6.0,1.0,4.0,6.0,2.0,12.0,8.0,18.0,1.0,14.0,1.0,12.0,,4.0,3.0,2.0,3.0,2.0,,76.0,0.6666666666666666,0.6896551724137931,0.75,0.26666666666666666,,0.26666666666666666,0.5172413793103449,0.3333333333333333,0.4931506849315068,0.3,0.5316455696202531,0.36363636363636365,0.2054794520547945,0.08620689655172414,0.08,0.5,1.0,,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.6,0.28205128205128205,0.18181818181818182,0.4166666666666667,0.5714285714285714,0.7777777777777778,0.6,95.14907332796132,0.6666666666666666,15.523809523809524,14.725,14.595238095238095,13.7625,0.3424657534246575,0.56,0.6086956521739131,0.7857142857142857,0.1506849315068493,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.3013698630136986,0.45454545454545453,0.47619047619047616,0.7,0.1780821917808219,0.3076923076923077,0.3076923076923077,0.75,0.6,0.3333333333333333,0.5,0.1,,,0.547945205479452,0.3076923076923077,0.5056198630136985,0.48269999999999996,0.05194805194805195,0.06451612903225806,0.09523809523809523,8.727586206896552,25.113333333333333,33.0,50.0,6.0,12.0,1.0,4.0,13.0,20.0,1.0,4.0,35.0,3.0,1.0,35.0,33.0,4.0,0.25,0.65,0.6041666666666666,0.6481481481481481,1.0,0.5,0.5,0.16666666666666666,0.25,0.5235270833333333,0.4166666666666667,0.39285714285714285,3.0,0.2727272727272727,0.2222222222222222,,2.0,,5.0,0.0273972602739726,,,,,,2.0,2.0,,0.18181818181818182,0.8,0.16666666666666666,0.5,,,,,6.0,3.0,,2.0,,2.0,1.0,,2.0,1.0,,,2.0,0.058823529411764705,,,,,,,,,,,,,,,0.045454545454545456,,,1610612747,2009,2008-09,False
200770-2200-2756-2772-977,1610612747,"Jordan Farmar, Pau Gasol, Sasha Vujacic, Trevor Ariza, Kobe Bryant","Farmar, Gasol, Vujacic, Ariza, Bryant",200770-2200-2756-2772-977,LAL,55.0,4,1.0,-1.0,3.0,,1.0,3,,,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,0.125,,0.6666666666666666,,,,,,,,,,1.0,,,,,,78.54545454545455,,17.333333333333332,,17.333333333333332,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.32976666666666665,,,,,18.4,24.55,3.0,,,,,1.0,,1.0,,2.0,1.0,,,1.0,3.0,,,,,0.125,,,,0.3333333333333333,,0.32976666666666665,1.0,1.0,1.0,1.0,,,1.0,,,0.3333333333333333,,,,,1.0,,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2209-2694-2756-2772,1610612747,"Jordan Farmar, Vladimir Radmanovic, Josh Powell, Sasha Vujacic, Trevor Ariza","Farmar, Radmanovic, Powell, Vujacic, Ariza",200770-2209-2694-2756-2772,LAL,283.0,2,5.0,-3.0,10.0,9.0,1.0,19,2.0,3.0,,,,,2.0,2.0,,2.0,,1.0,4.0,5.0,,3.0,2.0,10.0,13.0,,,,1.0,,4.0,4.0,,1.0,,1.0,2.0,,2.0,,,,2.0,4.0,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,1.0,2.0,4.0,4.0,,2.0,,2.0,,1.0,,,,,,10.0,0.5,0.5,,,,,0.8,,0.5,,0.5555555555555556,,0.375,0.2,0.3333333333333333,1.0,,,,,1.0,0.5,0.3333333333333333,,,,,1.0,96.67844522968197,,16.3,13.333333333333334,15.6,13.333333333333334,0.375,0.6666666666666666,1.0,,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,1.0,,,0.75,,0.4821357142857143,,0.1111111111111111,0.16666666666666666,,7.640000000000001,30.599999999999998,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,,,0.125,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2209-2694-2772-977,1610612747,"Jordan Farmar, Vladimir Radmanovic, Josh Powell, Trevor Ariza, Kobe Bryant","Farmar, Radmanovic, Powell, Ariza, Bryant",200770-2209-2694-2772-977,LAL,89.0,1,1.0,-1.0,3.0,3.0,1.0,6,,,,,,,,1.0,,1.0,,,,1.0,1.0,2.0,,3.0,4.0,,,1.0,1.0,3.0,,,3.0,1.0,,,,1.0,1.0,,,,,3.0,,,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,1.0,0.5,,,0.5,1.5,0.5,1.5,0.6666666666666666,,,,,,1.0,,,1.0,0.5,,,1.0,,,97.07865168539325,,15.0,14.666666666666666,12.0,14.666666666666666,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.5150166666666667,0.56925,,,1.0,17.8,24.05,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2575-2694-2756-2772,1610612747,"Jordan Farmar, Luke Walton, Josh Powell, Sasha Vujacic, Trevor Ariza","Farmar, Walton, Powell, Vujacic, Ariza",200770-2575-2694-2756-2772,LAL,166.0,1,3.0,,6.0,6.0,1.0,12,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,,1.0,4.0,6.0,6.0,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,2.0,,4.0,,2.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.6,1.0,0.3333333333333333,,,,,,0.3333333333333333,1.0,,0.2,0.5,,0.5,,,,104.09638554216868,1.0,13.0,14.666666666666666,12.833333333333334,13.666666666666666,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,0.4936666666666667,,0.4,0.5,0.3333333333333333,10.7,24.1,1.0,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,1.0,,,0.3333333333333333,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2575-2694-2756-2788,1610612747,"Jordan Farmar, Luke Walton, Josh Powell, Sasha Vujacic, DJ Mbenga","Farmar, Walton, Powell, Vujacic, Mbenga",200770-2575-2694-2756-2788,LAL,653.0,7,11.0,-13.0,22.0,21.0,,43,1.0,3.0,,,2.0,5.0,3.0,8.0,,,,,6.0,16.0,,1.0,,12.0,25.0,,,,,,6.0,6.0,,,,,3.0,,3.0,,1.0,1.0,1.0,6.0,,,3.0,5.0,,8.0,,8.0,2.0,1.0,1.0,4.0,,4.0,,,4.0,6.0,8.0,1.0,5.0,1.0,,,,2.0,2.0,2.0,1.0,,12.0,0.5,0.5,,,,,0.375,,0.35294117647058826,,0.35294117647058826,,0.058823529411764705,,,1.0,,,0.45454545454545453,,0.5,0.47058823529411764,,,0.2,0.5,0.75,0.6,94.8238897396631,0.5,14.272727272727273,16.142857142857142,14.272727272727273,13.904761904761905,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.4,0.4,0.5,0.47058823529411764,0.375,0.375,0.3333333333333333,,,,,,,,,,,0.23529411764705882,,0.4477529411764706,,,,,11.7875,23.4,9.0,4.0,,,,,2.0,3.0,,1.0,4.0,,,4.0,9.0,,,0.6666666666666666,0.5,0.5,,,,,,0.446325,0.3333333333333333,0.4090909090909091,,,,,1.0,,4.0,0.058823529411764705,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
200770-2575-2694-2788-977,1610612747,"Jordan Farmar, Luke Walton, Josh Powell, DJ Mbenga, Kobe Bryant","Farmar, Walton, Powell, Mbenga, Bryant",200770-2575-2694-2788-977,LAL,255.0,2,4.0,1.0,8.0,8.0,1.0,16,,2.0,,,1.0,3.0,1.0,1.0,,,,,2.0,6.0,1.0,1.0,,7.0,6.0,,,,,,2.0,2.0,3.0,,,,1.0,1.0,2.0,,,,1.0,5.0,1.0,,,5.0,,5.0,1.0,6.0,,,,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,7.0,0.5,0.5,1.0,1.0,,1.0,0.3333333333333333,,0.5,,0.5,,0.14285714285714285,,,0.5,,,0.8333333333333334,0.25,,0.8333333333333334,0.25,0.5,1.0,1.0,0.5,,90.3529411764706,1.0,16.875,15.0,16.5,14.75,0.2857142857142857,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,0.42857142857142855,,0.47732857142857144,,,,,6.05,23.1,4.0,4.0,,1.0,,,1.0,3.0,1.0,1.0,5.0,1.0,,5.0,4.0,,1.0,0.3333333333333333,0.625,0.625,,0.25,,,,0.507625,0.7142857142857143,0.5,,,,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.25,1.0,,,,,,1.0,,1.0,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,1610612747,2009,2008-09,False
